Year,Month,YearMonth,Prison,type,Incidents
2009,November,01/11/2009,Preston,assault,15
2009,November,01/11/2009,Preston,selfharm,22
2009,November,01/11/2009,Ranby,assault,11
2009,November,01/11/2009,Ranby,selfharm,4
2009,November,01/11/2009,Reading,assault,9
2009,November,01/11/2009,Reading,selfharm,2
2009,November,01/11/2009,Risley,assault,9
2009,November,01/11/2009,Risley,selfharm,5
2009,November,01/11/2009,Rochester,assault,24
2009,November,01/11/2009,Rochester,selfharm,18
2009,November,01/11/2009,Rye Hill,selfharm,18
2009,November,01/11/2009,Send,assault,2
2009,November,01/11/2009,Send,selfharm,23
2009,November,01/11/2009,Sheppey: Elmley,assault,14
2009,November,01/11/2009,Sheppey: Elmley,selfharm,12
2009,November,01/11/2009,Sheppey: Swaleside,assault,8
2009,November,01/11/2009,Sheppey: Swaleside,selfharm,7
2009,November,01/11/2009,Shrewsbury,assault,3
2009,November,01/11/2009,Shrewsbury,selfharm,7
2009,November,01/11/2009,Stafford,assault,9
2009,November,01/11/2009,Stafford,selfharm,1
2009,November,01/11/2009,Stocken,assault,4
2009,November,01/11/2009,Stoke Heath,assault,37
2009,November,01/11/2009,Stoke Heath,selfharm,40
2009,November,01/11/2009,Styal,assault,1
2009,November,01/11/2009,Styal,selfharm,25
2009,November,01/11/2009,Swansea,assault,1
2009,November,01/11/2009,Swansea,selfharm,4
2009,November,01/11/2009,Swinfen Hall,assault,9
2009,November,01/11/2009,Swinfen Hall,selfharm,12
2009,November,01/11/2009,Thorn Cross,assault,1
2009,November,01/11/2009,Verne,assault,1
2009,November,01/11/2009,Verne,selfharm,1
2009,November,01/11/2009,Wakefield,assault,1
2009,November,01/11/2009,Wakefield,selfharm,5
2009,November,01/11/2009,Wandsworth,assault,9
2009,November,01/11/2009,Wandsworth,selfharm,9
2009,November,01/11/2009,Warren Hill,assault,25
2009,November,01/11/2009,Warren Hill,selfharm,2
2009,November,01/11/2009,Wayland,assault,3
2009,November,01/11/2009,Wayland,selfharm,4
2009,November,01/11/2009,Wealstun,assault,3
2009,November,01/11/2009,Wealstun,selfharm,2
2009,November,01/11/2009,Wellingborough,assault,8
2009,November,01/11/2009,Wellingborough,selfharm,10
2009,November,01/11/2009,Werrington,assault,14
2009,November,01/11/2009,Werrington,selfharm,2
2009,November,01/11/2009,Wetherby,assault,27
2009,November,01/11/2009,Wetherby,selfharm,13
2009,November,01/11/2009,Whatton,assault,1
2009,November,01/11/2009,Whatton,selfharm,10
2009,November,01/11/2009,Whitemoor,assault,3
2009,November,01/11/2009,Whitemoor,selfharm,11
2009,November,01/11/2009,Winchester,assault,3
2009,November,01/11/2009,Winchester,selfharm,19
2009,November,01/11/2009,Wolds,selfharm,2
2009,November,01/11/2009,Woodhill,assault,8
2009,November,01/11/2009,Woodhill,selfharm,12
2009,November,01/11/2009,Wormwood Scrubs,assault,12
2009,November,01/11/2009,Wormwood Scrubs,selfharm,12
2009,November,01/11/2009,Wymott,assault,6
2009,November,01/11/2009,Wymott,selfharm,7
2009,October,01/10/2009,Altcourse,assault,22
2009,October,01/10/2009,Altcourse,selfharm,25
2009,October,01/10/2009,Ashfield,assault,47
2009,October,01/10/2009,Ashfield,selfharm,12
2009,October,01/10/2009,Ashwell,selfharm,1
2009,October,01/10/2009,Aylesbury,assault,28
2009,October,01/10/2009,Aylesbury,selfharm,12
2009,October,01/10/2009,Bedford,assault,3
2009,October,01/10/2009,Bedford,selfharm,11
2009,October,01/10/2009,Belmarsh,assault,4
2009,October,01/10/2009,Belmarsh,selfharm,8
2009,October,01/10/2009,Birmingham,assault,15
2009,October,01/10/2009,Birmingham,selfharm,28
2009,October,01/10/2009,Blundeston,assault,3
2009,October,01/10/2009,Brinsford,assault,9
2009,October,01/10/2009,Brinsford,selfharm,3
2009,October,01/10/2009,Bristol,assault,3
2009,October,01/10/2009,Bristol,selfharm,5
2009,October,01/10/2009,Brixton,assault,6
2009,October,01/10/2009,Brixton,selfharm,3
2009,October,01/10/2009,Bronzefield,assault,16
2009,October,01/10/2009,Bronzefield,selfharm,166
2009,October,01/10/2009,Buckley Hall,assault,1
2009,October,01/10/2009,Bullingdon,assault,9
2009,October,01/10/2009,Bullingdon,selfharm,38
2009,October,01/10/2009,Bullwood Hall,assault,3
2009,October,01/10/2009,Bullwood Hall,selfharm,1
2009,October,01/10/2009,Canterbury,assault,7
2009,October,01/10/2009,Canterbury,selfharm,6
2009,October,01/10/2009,Cardiff,selfharm,2
2009,October,01/10/2009,Channings Wood,assault,5
2009,October,01/10/2009,Channings Wood,selfharm,9
2009,October,01/10/2009,Chelmsford,assault,21
2009,October,01/10/2009,Chelmsford,selfharm,15
2009,October,01/10/2009,Coldingley,assault,4
2009,October,01/10/2009,Cookham Wood,assault,15
2009,October,01/10/2009,Cookham Wood,selfharm,15
2009,October,01/10/2009,Dartmoor,assault,4
2009,October,01/10/2009,Dartmoor,selfharm,5
2009,October,01/10/2009,Deerbolt,assault,23
2009,October,01/10/2009,Deerbolt,selfharm,11
2009,October,01/10/2009,Doncaster,assault,50
2009,October,01/10/2009,Doncaster,selfharm,37
2009,October,01/10/2009,Dorchester,assault,4
2009,October,01/10/2009,Dorchester,selfharm,5
2009,October,01/10/2009,Dovegate,assault,6
2009,October,01/10/2009,Dovegate,selfharm,24
2009,October,01/10/2009,Dover,assault,8
2009,October,01/10/2009,Dover,selfharm,2
2009,October,01/10/2009,Downview,assault,5
2009,October,01/10/2009,Downview,selfharm,62
2009,October,01/10/2009,Drake Hall,assault,2
2009,October,01/10/2009,Drake Hall,selfharm,14
2009,October,01/10/2009,Durham,assault,17
2009,October,01/10/2009,Durham,selfharm,22
2009,October,01/10/2009,Eastwood Park,assault,4
2009,October,01/10/2009,Eastwood Park,selfharm,85
2009,October,01/10/2009,Edmunds Hill,assault,3
2009,October,01/10/2009,Edmunds Hill,selfharm,2
2009,October,01/10/2009,Erlestoke,assault,3
2009,October,01/10/2009,Erlestoke,selfharm,4
2009,October,01/10/2009,Escort Areas,assault,13
2009,October,01/10/2009,Escort Areas,selfharm,40
2009,October,01/10/2009,Everthorpe,assault,4
2009,October,01/10/2009,Everthorpe,selfharm,1
2009,October,01/10/2009,Exeter,assault,8
2009,October,01/10/2009,Exeter,selfharm,4
2009,October,01/10/2009,Featherstone,assault,5
2009,October,01/10/2009,Featherstone,selfharm,1
2009,October,01/10/2009,Feltham,assault,55
2009,October,01/10/2009,Feltham,selfharm,7
2009,October,01/10/2009,Forest Bank,assault,20
2009,October,01/10/2009,Forest Bank,selfharm,27
2009,October,01/10/2009,Foston Hall,assault,4
2009,October,01/10/2009,Foston Hall,selfharm,116
2009,October,01/10/2009,Frankland,assault,8
2009,October,01/10/2009,Frankland,selfharm,48
2009,October,01/10/2009,Full Sutton,assault,5
2009,October,01/10/2009,Full Sutton,selfharm,6
2009,October,01/10/2009,Garth,assault,11
2009,October,01/10/2009,Garth,selfharm,1
2009,October,01/10/2009,Gartree,assault,1
2009,October,01/10/2009,Gartree,selfharm,2
2009,October,01/10/2009,Glen Parva,assault,42
2009,October,01/10/2009,Glen Parva,selfharm,11
2009,October,01/10/2009,Gloucester,assault,5
2009,October,01/10/2009,Gloucester,selfharm,9
2009,October,01/10/2009,Grendon/Spring Hill,selfharm,14
2009,October,01/10/2009,Guys Marsh,assault,5
2009,October,01/10/2009,Guys Marsh,selfharm,6
2009,October,01/10/2009,Haverigg,assault,4
2009,October,01/10/2009,Haverigg,selfharm,13
2009,October,01/10/2009,Hewell,assault,17
2009,October,01/10/2009,Hewell,selfharm,10
2009,October,01/10/2009,High Down,assault,18
2009,October,01/10/2009,High Down,selfharm,9
2009,October,01/10/2009,Highpoint,assault,5
2009,October,01/10/2009,Highpoint,selfharm,12
2009,October,01/10/2009,Hindley,assault,46
2009,October,01/10/2009,Hindley,selfharm,3
2009,October,01/10/2009,Holloway,assault,4
2009,October,01/10/2009,Holloway,selfharm,122
2009,October,01/10/2009,Holme House,assault,5
2009,October,01/10/2009,Holme House,selfharm,2
2009,October,01/10/2009,Hull,assault,11
2009,October,01/10/2009,Hull,selfharm,8
2009,October,01/10/2009,Huntercombe,assault,36
2009,October,01/10/2009,Huntercombe,selfharm,14
2009,October,01/10/2009,IOW: Albany,assault,1
2009,October,01/10/2009,IOW: Albany,selfharm,13
2009,October,01/10/2009,IOW: Camp Hill,assault,6
2009,October,01/10/2009,IOW: Camp Hill,selfharm,4
2009,October,01/10/2009,IOW: Parkhurst,assault,2
2009,October,01/10/2009,IOW: Parkhurst,selfharm,11
2009,October,01/10/2009,Kennet,assault,1
2009,October,01/10/2009,Kennet,selfharm,2
2009,October,01/10/2009,Kingston,assault,1
2009,October,01/10/2009,Kirklevington,assault,1
2009,October,01/10/2009,Lancaster Castle,assault,1
2009,October,01/10/2009,Lancaster Castle,selfharm,1
2009,October,01/10/2009,Lancaster Farms,assault,19
2009,October,01/10/2009,Lancaster Farms,selfharm,1
2009,October,01/10/2009,Latchmere House,assault,1
2009,October,01/10/2009,Leeds,assault,9
2009,October,01/10/2009,Leeds,selfharm,6
2009,October,01/10/2009,Leicester,assault,7
2009,October,01/10/2009,Leicester,selfharm,8
2009,October,01/10/2009,Lewes,assault,11
2009,October,01/10/2009,Lewes,selfharm,12
2009,October,01/10/2009,Lincoln,assault,5
2009,October,01/10/2009,Lincoln,selfharm,20
2009,October,01/10/2009,Lindholme,assault,2
2009,October,01/10/2009,Littlehey,assault,2
2009,October,01/10/2009,Littlehey,selfharm,7
2009,October,01/10/2009,Liverpool,assault,23
2009,October,01/10/2009,Liverpool,selfharm,7
2009,October,01/10/2009,Long Lartin,assault,4
2009,October,01/10/2009,Long Lartin,selfharm,19
2009,October,01/10/2009,Low Newton,assault,5
2009,October,01/10/2009,Low Newton,selfharm,39
2009,October,01/10/2009,Lowdham Grange,assault,9
2009,October,01/10/2009,Lowdham Grange,selfharm,1
2009,October,01/10/2009,Maidstone,assault,1
2009,October,01/10/2009,Maidstone,selfharm,13
2009,October,01/10/2009,Manchester,assault,24
2009,October,01/10/2009,Manchester,selfharm,20
2009,October,01/10/2009,Moorland,assault,4
2009,October,01/10/2009,Moorland,selfharm,11
2009,October,01/10/2009,Morton Hall,assault,3
2009,October,01/10/2009,Morton Hall,selfharm,12
2009,October,01/10/2009,Mount,assault,10
2009,October,01/10/2009,Mount,selfharm,3
2009,October,01/10/2009,New Hall,assault,4
2009,October,01/10/2009,New Hall,selfharm,97
2009,October,01/10/2009,North Sea Camp,assault,1
2009,October,01/10/2009,Northallerton,assault,10
2009,October,01/10/2009,Northallerton,selfharm,1
2009,October,01/10/2009,Northumberland: Acklington,assault,5
2009,October,01/10/2009,Northumberland: Acklington,selfharm,6
2009,October,01/10/2009,Northumberland: Castington,assault,46
2009,October,01/10/2009,Northumberland: Castington,selfharm,13
2009,October,01/10/2009,Norwich,selfharm,21
2009,October,01/10/2009,Nottingham,assault,6
2009,October,01/10/2009,Nottingham,selfharm,2
2009,October,01/10/2009,Onley,assault,11
2009,October,01/10/2009,Onley,selfharm,16
2009,October,01/10/2009,Parc,assault,50
2009,October,01/10/2009,Parc,selfharm,71
2009,October,01/10/2009,Pentonville,assault,28
2009,October,01/10/2009,Pentonville,selfharm,16
2009,October,01/10/2009,Peterborough,assault,19
2009,October,01/10/2009,Peterborough,selfharm,185
2009,October,01/10/2009,Portland,assault,10
2009,October,01/10/2009,Portland,selfharm,14
2009,October,01/10/2009,Preston,assault,16
2009,October,01/10/2009,Preston,selfharm,30
2009,October,01/10/2009,Ranby,assault,7
2009,October,01/10/2009,Ranby,selfharm,6
2009,October,01/10/2009,Reading,assault,4
2009,October,01/10/2009,Reading,selfharm,2
2009,October,01/10/2009,Risley,assault,8
2009,October,01/10/2009,Risley,selfharm,1
2009,October,01/10/2009,Rochester,assault,20
2009,October,01/10/2009,Rochester,selfharm,11
2009,October,01/10/2009,Rye Hill,selfharm,25
2009,October,01/10/2009,Send,selfharm,34
2009,October,01/10/2009,Sheppey: Elmley,assault,13
2009,October,01/10/2009,Sheppey: Elmley,selfharm,16
2009,October,01/10/2009,Sheppey: Swaleside,assault,11
2009,October,01/10/2009,Sheppey: Swaleside,selfharm,2
2009,October,01/10/2009,Shrewsbury,assault,3
2009,October,01/10/2009,Shrewsbury,selfharm,4
2009,October,01/10/2009,Stafford,assault,3
2009,October,01/10/2009,Stafford,selfharm,2
2009,October,01/10/2009,Stocken,assault,4
2009,October,01/10/2009,Stocken,selfharm,6
2009,October,01/10/2009,Stoke Heath,assault,40
2009,October,01/10/2009,Stoke Heath,selfharm,60
2009,October,01/10/2009,Styal,assault,3
2009,October,01/10/2009,Styal,selfharm,44
2009,October,01/10/2009,Swansea,assault,1
2009,October,01/10/2009,Swansea,selfharm,4
2009,October,01/10/2009,Swinfen Hall,assault,8
2009,October,01/10/2009,Swinfen Hall,selfharm,9
2009,October,01/10/2009,Thorn Cross,assault,1
2009,October,01/10/2009,Verne,assault,2
2009,October,01/10/2009,Wakefield,selfharm,10
2009,October,01/10/2009,Wandsworth,assault,14
2009,October,01/10/2009,Wandsworth,selfharm,2
2009,October,01/10/2009,Warren Hill,assault,24
2009,October,01/10/2009,Wayland,assault,8
2009,October,01/10/2009,Wayland,selfharm,5
2009,October,01/10/2009,Wealstun,assault,1
2009,October,01/10/2009,Wellingborough,assault,16
2009,October,01/10/2009,Wellingborough,selfharm,10
2009,October,01/10/2009,Werrington,assault,7
2009,October,01/10/2009,Wetherby,assault,42
2009,October,01/10/2009,Wetherby,selfharm,17
2009,October,01/10/2009,Whatton,assault,2
2009,October,01/10/2009,Whatton,selfharm,9
2009,October,01/10/2009,Whitemoor,assault,4
2009,October,01/10/2009,Whitemoor,selfharm,11
2009,October,01/10/2009,Winchester,assault,10
2009,October,01/10/2009,Winchester,selfharm,16
2009,October,01/10/2009,Wolds,assault,4
2009,October,01/10/2009,Woodhill,assault,9
2009,October,01/10/2009,Woodhill,selfharm,17
2009,October,01/10/2009,Wormwood Scrubs,assault,21
2009,October,01/10/2009,Wormwood Scrubs,selfharm,10
2009,October,01/10/2009,Wymott,assault,5
2009,October,01/10/2009,Wymott,selfharm,6
2009,September,01/09/2009,Altcourse,assault,15
2009,September,01/09/2009,Altcourse,selfharm,28
2009,September,01/09/2009,Ashfield,assault,32
2009,September,01/09/2009,Ashfield,selfharm,8
2009,September,01/09/2009,Aylesbury,assault,16
2009,September,01/09/2009,Aylesbury,selfharm,17
2009,September,01/09/2009,Bedford,assault,8
2009,September,01/09/2009,Bedford,selfharm,11
2009,September,01/09/2009,Belmarsh,assault,7
2009,September,01/09/2009,Belmarsh,selfharm,6
2009,September,01/09/2009,Birmingham,assault,15
2009,September,01/09/2009,Birmingham,selfharm,44
2009,September,01/09/2009,Blundeston,assault,3
2009,September,01/09/2009,Blundeston,selfharm,1
2009,September,01/09/2009,Brinsford,assault,15
2009,September,01/09/2009,Brinsford,selfharm,1
2009,September,01/09/2009,Bristol,assault,11
2009,September,01/09/2009,Bristol,selfharm,4
2009,September,01/09/2009,Brixton,assault,11
2009,September,01/09/2009,Brixton,selfharm,13
2009,September,01/09/2009,Bronzefield,assault,16
2009,September,01/09/2009,Bronzefield,selfharm,59
2009,September,01/09/2009,Bullingdon,assault,4
2009,September,01/09/2009,Bullingdon,selfharm,15
2009,September,01/09/2009,Bullwood Hall,assault,1
2009,September,01/09/2009,Bullwood Hall,selfharm,2
2009,September,01/09/2009,Canterbury,assault,3
2009,September,01/09/2009,Cardiff,selfharm,2
2009,September,01/09/2009,Channings Wood,assault,5
2009,September,01/09/2009,Channings Wood,selfharm,15
2009,September,01/09/2009,Chelmsford,assault,20
2009,September,01/09/2009,Chelmsford,selfharm,11
2009,September,01/09/2009,Coldingley,assault,5
2009,September,01/09/2009,Coldingley,selfharm,1
2009,September,01/09/2009,Cookham Wood,assault,16
2009,September,01/09/2009,Cookham Wood,selfharm,3
2009,September,01/09/2009,Dartmoor,assault,3
2009,September,01/09/2009,Dartmoor,selfharm,7
2009,September,01/09/2009,Deerbolt,assault,32
2009,September,01/09/2009,Deerbolt,selfharm,18
2009,September,01/09/2009,Doncaster,assault,39
2009,September,01/09/2009,Doncaster,selfharm,57
2009,September,01/09/2009,Dorchester,assault,4
2009,September,01/09/2009,Dorchester,selfharm,6
2009,September,01/09/2009,Dovegate,assault,5
2009,September,01/09/2009,Dovegate,selfharm,21
2009,September,01/09/2009,Dover,assault,3
2009,September,01/09/2009,Dover,selfharm,1
2009,September,01/09/2009,Downview,assault,6
2009,September,01/09/2009,Downview,selfharm,35
2009,September,01/09/2009,Drake Hall,assault,3
2009,September,01/09/2009,Drake Hall,selfharm,10
2009,September,01/09/2009,Durham,assault,11
2009,September,01/09/2009,Durham,selfharm,11
2009,September,01/09/2009,Eastwood Park,assault,2
2009,September,01/09/2009,Eastwood Park,selfharm,58
2009,September,01/09/2009,Edmunds Hill,assault,2
2009,September,01/09/2009,Edmunds Hill,selfharm,2
2009,September,01/09/2009,Erlestoke,assault,2
2009,September,01/09/2009,Erlestoke,selfharm,5
2009,September,01/09/2009,Escort Areas,assault,16
2009,September,01/09/2009,Escort Areas,selfharm,32
2009,September,01/09/2009,Everthorpe,assault,5
2009,September,01/09/2009,Everthorpe,selfharm,1
2009,September,01/09/2009,Exeter,assault,5
2009,September,01/09/2009,Exeter,selfharm,11
2009,September,01/09/2009,Featherstone,assault,10
2009,September,01/09/2009,Featherstone,selfharm,3
2009,September,01/09/2009,Feltham,assault,57
2009,September,01/09/2009,Feltham,selfharm,6
2009,September,01/09/2009,Forest Bank,assault,16
2009,September,01/09/2009,Forest Bank,selfharm,15
2009,September,01/09/2009,Foston Hall,assault,2
2009,September,01/09/2009,Foston Hall,selfharm,97
2009,September,01/09/2009,Frankland,assault,4
2009,September,01/09/2009,Frankland,selfharm,49
2009,September,01/09/2009,Full Sutton,assault,2
2009,September,01/09/2009,Full Sutton,selfharm,11
2009,September,01/09/2009,Garth,assault,3
2009,September,01/09/2009,Garth,selfharm,9
2009,September,01/09/2009,Gartree,selfharm,1
2009,September,01/09/2009,Glen Parva,assault,41
2009,September,01/09/2009,Glen Parva,selfharm,22
2009,September,01/09/2009,Gloucester,assault,5
2009,September,01/09/2009,Gloucester,selfharm,9
2009,September,01/09/2009,Grendon/Spring Hill,selfharm,12
2009,September,01/09/2009,Guys Marsh,assault,4
2009,September,01/09/2009,Guys Marsh,selfharm,1
2009,September,01/09/2009,Haslar,assault,1
2009,September,01/09/2009,Haverigg,assault,8
2009,September,01/09/2009,Haverigg,selfharm,11
2009,September,01/09/2009,Hewell,assault,12
2009,September,01/09/2009,Hewell,selfharm,13
2009,September,01/09/2009,High Down,assault,22
2009,September,01/09/2009,High Down,selfharm,2
2009,September,01/09/2009,Highpoint,assault,13
2009,September,01/09/2009,Highpoint,selfharm,14
2009,September,01/09/2009,Hindley,assault,52
2009,September,01/09/2009,Hindley,selfharm,14
2009,September,01/09/2009,Holloway,assault,7
2009,September,01/09/2009,Holloway,selfharm,188
2009,September,01/09/2009,Holme House,assault,8
2009,September,01/09/2009,Holme House,selfharm,8
2009,September,01/09/2009,Hull,assault,14
2009,September,01/09/2009,Hull,selfharm,15
2009,September,01/09/2009,Huntercombe,assault,31
2009,September,01/09/2009,Huntercombe,selfharm,7
2009,September,01/09/2009,IOW: Albany,selfharm,5
2009,September,01/09/2009,IOW: Camp Hill,assault,3
2009,September,01/09/2009,IOW: Camp Hill,selfharm,3
2009,September,01/09/2009,IOW: Parkhurst,assault,2
2009,September,01/09/2009,IOW: Parkhurst,selfharm,22
2009,September,01/09/2009,Kennet,assault,3
2009,September,01/09/2009,Kennet,selfharm,1
2009,September,01/09/2009,Kingston,assault,1
2009,September,01/09/2009,Kingston,selfharm,1
2009,September,01/09/2009,Lancaster Castle,assault,1
2009,September,01/09/2009,Lancaster Farms,assault,28
2009,September,01/09/2009,Lancaster Farms,selfharm,1
2009,September,01/09/2009,Leeds,assault,11
2009,September,01/09/2009,Leeds,selfharm,9
2009,September,01/09/2009,Leicester,assault,3
2009,September,01/09/2009,Leicester,selfharm,4
2009,September,01/09/2009,Lewes,assault,11
2009,September,01/09/2009,Lewes,selfharm,4
2009,September,01/09/2009,Leyhill,assault,1
2009,September,01/09/2009,Lincoln,assault,8
2009,September,01/09/2009,Lincoln,selfharm,14
2009,September,01/09/2009,Lindholme,assault,6
2009,September,01/09/2009,Lindholme,selfharm,7
2009,September,01/09/2009,Littlehey,assault,2
2009,September,01/09/2009,Littlehey,selfharm,9
2009,September,01/09/2009,Liverpool,assault,22
2009,September,01/09/2009,Liverpool,selfharm,10
2009,September,01/09/2009,Long Lartin,assault,4
2009,September,01/09/2009,Long Lartin,selfharm,22
2009,September,01/09/2009,Low Newton,assault,3
2009,September,01/09/2009,Low Newton,selfharm,52
2009,September,01/09/2009,Lowdham Grange,assault,5
2009,September,01/09/2009,Maidstone,assault,2
